Added,Title,Title Short,Series,Book Numbers,Blurb,Authors,Narrators,Tags,Categories,Parent Category,Child Category,Length,Progress,Release Date,Publishers,My Rating,Rating,Ratings,Favorite,Format,Language,Whispersync,From Plus Catalog,Unavailable,Archived,Downloaded,Store Page Changed,Store Page Missing,Asin,Isbn 10,Isbn 13,Summary,People Also Bought,Store Page Url,Sample,Web Player,Cover,Search In Goodreads
71,Century #2: Star of Stone,Century #2: Star of Stone,,,"Four kids. A wooden top. And four postcards with secret instructions. New York City, March 15. Another mysterious artifact reunites Harvey from New York, Elettra from Rome, Mistral from Paris, and Sheng from Shanghai in their attempt to save the world....",Pierdomenico Baccalario,Carrington MacDuffie,"Action & Adventure, Mysteries, Thrillers & Suspense",Children's Audiobooks > Mystery & Suspense,Children's Audiobooks,Mystery & Suspense,8h 25m,,2010-09-28,Listening Library,,4.3,22,,Unabridged Audiobook,English,available,,,,,,,B00415ZKJQ,,,"<p>In the second installment of the Century Quartet, Italian author P. D. Baccalario continues the mystery that will take four cities and four extraordinary kids to solve.</p> <p>Four kids. A wooden top. And four postcards with secret instructions.</p> <p>New York City, March 15.</p> <p>Another mysterious artifact reunites Harvey from New York, Elettra from Rome, Mistral from Paris, and Sheng from Shanghai in their attempt to save the world. When they meet people who knew Alfred Van Der Berger, the murdered professor who sent them on their quest in Rome, they realize that the challenge is far from over. And when they discover a series of four postcards written in code years ago by the professor himself, their destiny becomes even clearer.</p> <p>The cards send the kids all over New York City, through old libraries and abandoned tunnels, in search of the Star of Stone, an ancient object fundamentally connected to the earth. But a new set of villains, predators of Manhattan nightlife, will do anything to stop them...</p>","The Goldfinch, Neverwhere, Night Film, The Einstein Prophecy, Nickel Bay Nick, The 100-Year-Old Secret, The Magic Misfits, The Night Bird, All We Have Left, Vigil, Pieces and Players, The Sixty-Eight Rooms, The Wright Three, Heist Society, Midnight for Charlie Bone, York: The Shadow Cipher, Vita Nostra, The Medusa Amulet",https://audible.com/pd/B00415ZKJQ?ipRedirectOverride=true&overrideBaseCountry=true,https://samples.audible.com/bk/lili/001210/bk_lili_001210_sample.mp3,https://www.audible.com/webplayer?asin=B00415ZKJQ,https://m.media-amazon.com/images/I/61CVw8fCm5L._SL500_.jpg,https://www.goodreads.com/search?q=Pierdomenico%20Baccalario%20-%20Century%20%232%3A%20Star%20of%20Stone
70,"The Lost Hero: The Heroes of Olympus, Book One","The Lost Hero: The Heroes of Olympus, Book One",Heroes Of Olympus (book 1),1,"After saving Olympus from the evil Titan lord, Kronos, Percy and friends must now prepare for a chilling prophecy....",Rick Riordan,Joshua Swanson,,,,,16h 34m,,,,,,,,,,,,,,,,true,B0044EE4NC,,,,,https://audible.com/pd/B0044EE4NC?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B0044EE4NC,https://m.media-amazon.com/images/I/61HtuwpEIaL._SL500_.jpg,https://www.goodreads.com/search?q=Rick%20Riordan%20-%20The%20Lost%20Hero%3A%20The%20Heroes%20of%20Olympus%2C%20Book%20One
69,The Demon King: A Seven Realms Novel,The Demon King,Seven Realms (book 1),1,"One day Han, who sports mysterious (and certainly magical) silver cuffs on his wrists, confronts wizards setting fire to a sacred mountain....",Cinda Williams Chima,Carol Monda,"Teen & Young Adult, Fantasy, Science Fiction",Teen & Young Adult > Science Fiction & Fantasy,Teen & Young Adult,Science Fiction & Fantasy,"15h 6m ",9h 21m left,2010-03-08,Recorded Books,,4.6,1431,,Unabridged Audiobook,English,available,,,,,,,B003BDRN1C,,,"<p>Cinda Williams Chima won accolades for her <i>New York Times</i> best-selling Heir trilogy. The first of a new young-adult trilogy, <i>The Demon King</i> features a former thief, Han, who’s trying to provide for his mother and sister. One day Han, who sports mysterious (and certainly magical) silver cuffs on his wrists, confronts wizards setting fire to a sacred mountain. Now possessing one ofthe wizards’ amulets, Han faces more trouble than he ever could have imagined.</p>","The Exiled Queen, The Ruins of Gorlan, The Final Empire, The Last Wish, Flamecaster, The Warrior Heir, Unsouled, The Novice, Eragon, The Lightning Thief, Dragonwatch, Six of Crows, Slathbog's Gold, Falling Kingdoms, Throne of Glass, Ascendant, New Spring, The Way of Kings",https://audible.com/pd/B003BDRN1C?ipRedirectOverride=true&overrideBaseCountry=true,https://samples.audible.com/bk/reco/003687/bk_reco_003687_sample.mp3,https://www.audible.com/webplayer?asin=B003BDRN1C,https://m.media-amazon.com/images/I/51h77KoICoL._SL500_.jpg,https://www.goodreads.com/search?q=Cinda%20Williams%20Chima%20-%20The%20Demon%20King
68,The Atlantis Complex: Artemis Fowl 7,The Atlantis Complex: Artemis Fowl 7,Artemis Fowl (book 7),7,Artemis Fowl has lost his mind... Just when the world needs him most....,Eoin Colfer,Nathaniel Parker,,,,,,Finished,,,,,,,,,,,,,true,,true,B003XOCKIK,,,,,https://audible.com/pd/B003XOCKIK?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B003XOCKIK,https://m.media-amazon.com/images/I/511ObhIVfNL._SL500_.jpg,https://www.goodreads.com/search?q=Eoin%20Colfer%20-%20The%20Atlantis%20Complex%3A%20Artemis%20Fowl%207
67,Ulysses Moore: The Long-Lost Map: Ulysses Moore #2,Ulysses Moore,Ulysses Moore (book 2),2,"Jason, Julia, and Rick have crossed through the Door to Time into ancient Egypt, a land of labyrinths, riddles, and secrets....",Ulysses Moore,Michael Page,"Children's Audiobooks, Family Life, Action & Adventure, Mysteries",Children's Audiobooks > Literature & Fiction,Children's Audiobooks,Literature & Fiction,4h 55m,,2008-10-17,Brilliance Audio,,4.3,15,,Unabridged Audiobook,English,,,,,,,,B002V02W9Y,,,"Jason, Julia, and Rick have crossed through the Door to Time into ancient Egypt, a land of labyrinths, riddles, and secrets. But when the passageway collapses around them, Julia ends up back at home, in the present - with the door shut tight behind her.<p>Now the boys are trapped in the past, and there's just one way to get back to Argo Manor. They must find the long-lost map of Kilmore Cove hidden somewhere in Egypt's Land of Punt. And to do so, they'll have to solve more puzzles left by the enigmatic Ulysses Moore.</p><p>But before long, Rick and Jason realize that they are not the only travelers from the present in search of the mysterious map. Can they be the first to find it?</p>",,https://audible.com/pd/B002V02W9Y?ipRedirectOverride=true&overrideBaseCountry=true,https://samples.audible.com/bk/brll/001043/bk_brll_001043_sample.mp3,https://www.audible.com/webplayer?asin=B002V02W9Y,https://m.media-amazon.com/images/I/61xtylP6qkL._SL500_.jpg,https://www.goodreads.com/search?q=Ulysses%20Moore%20-%20Ulysses%20Moore
66,Ulysses Moore: The Door to Time: Ulysses Moore #1,Ulysses Moore,Ulysses Moore (book 1),1,"In a house on the coast of England, there is a door. It hides unimaginable mysteries, unavoidable danger, and unbelievable surprises....",Ulysses Moore,Michael Page,"Children's Audiobooks, Family Life, Action & Adventure, Mysteries",Children's Audiobooks > Literature & Fiction,Children's Audiobooks,Literature & Fiction,4h 14m,,2008-10-17,Brilliance Audio,,4.1,36,,Unabridged Audiobook,English,,,,,,,,B002V8KKQI,,,"In a house on the coast of England, there is a door. It hides unimaginable mysteries, unavoidable danger, and unbelievable surprises. When 11-year-old twins Jason and Julia move into the old mansion with their family, the door is a secret - locked and hidden behind an old wardrobe.<p>But Jason, Julia, and their friend Rick are about to discover what lies behind it...</p>",,https://audible.com/pd/B002V8KKQI?ipRedirectOverride=true&overrideBaseCountry=true,https://samples.audible.com/bk/brll/001068/bk_brll_001068_sample.mp3,https://www.audible.com/webplayer?asin=B002V8KKQI,https://m.media-amazon.com/images/I/61tXHdUdLFL._SL500_.jpg,https://www.goodreads.com/search?q=Ulysses%20Moore%20-%20Ulysses%20Moore
65,Alcatraz Versus the Evil Librarians,Alcatraz Versus the Evil Librarians,,,"Alcatraz Smedry doesn't seem destined for anything but disaster. On his 13th birthday, he receives a bag of sand, and his life takes a bizarre turn....",Brandon Sanderson,Charlie McWade,,,,,6h 16m,,,,,,,,,,,,,,,,true,B002V8MYKI,,,,,https://audible.com/pd/B002V8MYKI?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B002V8MYKI,https://m.media-amazon.com/images/I/61qoJVxpv9L._SL500_.jpg,https://www.goodreads.com/search?q=Brandon%20Sanderson%20-%20Alcatraz%20Versus%20the%20Evil%20Librarians
64,"Ring of Fire: Century Quartet, Book 1",Ring of Fire,,,"In the first audiobook of the Century Quartet, Italian author P. D. Baccalario begins a mystery that will take four cities and four extraordinary kids to solve....",Pierdomenico Baccalario,Carrington MacDuffie,"Children's Audiobooks, Action & Adventure, Mysteries",Children's Audiobooks > Mystery & Suspense,Children's Audiobooks,Mystery & Suspense,8h 18m,,2009-09-08,Listening Library,,4.3,36,,Unabridged Audiobook,English,available,,,,,,,B002V8L7K6,,,"<p><i>Every 100 years, four kids from four cities must save the world</i>.&nbsp;</p> <p>Rome, December 29. A mix-up with their reservations forces Harvey from New York, Mistral from Paris, and Sheng from Shanghai to share a room with the hotel owner's daughter, Elettra. The four kids discover an amazing coincidence - they all have birthdays on February 29, Leap Day. That night, a strange man gives them a briefcase and asks them to take care of it until he returns. Soon afterward, the man is murdered.</p> <p>The kids open the briefcase. In it they find a series of clues that take them all over Rome, through dusty libraries and dark catacombs, in search of the elusive Ring of Fire, an ancient object so powerful that legend says even a Roman emperor couldn't control it.</p> <p>In the first audiobook of the Century quartet, Italian author P. D. Baccalario begins a mystery that will take four cities and four extraordinary kids to solve.</p>","Neverwhere, The Raven Boys, Night Film, Trust No One, Nickel Bay Nick, All We Have Left, The Secret Keepers, Vigil, The Eternal Ones, Pieces and Players, Poe, The Hypnotist, The Thief Lord, York: The Shadow Cipher, Big Machine, Nightmares!, Greenglass House, The Wright Three",https://audible.com/pd/B002V8L7K6?ipRedirectOverride=true&overrideBaseCountry=true,https://samples.audible.com/bk/lili/001080/bk_lili_001080_sample.mp3,https://www.audible.com/webplayer?asin=B002V8L7K6,https://m.media-amazon.com/images/I/51BWkvYzA3L._SL500_.jpg,https://www.goodreads.com/search?q=Pierdomenico%20Baccalario%20-%20Ring%20of%20Fire
63,The Black Book of Secrets,The Black Book of Secrets,,,"No matter how far Ludlow Fitch flees, insidious tendrils from his past seem just a hair's-breadth from claiming him....",F. E. Higgins,James Daniel Wilson,,,,,6h 40m,,,,,,,,,,,,,,,,true,B002UZKS4Q,,,,,https://audible.com/pd/B002UZKS4Q?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B002UZKS4Q,https://m.media-amazon.com/images/I/51qFME14pBL._SL500_.jpg,https://www.goodreads.com/search?q=F.%20E.%20Higgins%20-%20The%20Black%20Book%20of%20Secrets
62,"The Light: Morpheus Road Trilogy, Book 1",The Light,Morpheus Road (book 1),1,"Marshall Seaver is being haunted. In the first installment of this chillingly compelling trilogy, 16-year-old Marshall discovers that something beyond our world is after him....",D. J. MacHale,Nick Podehl,"Fairy Tales, Folk Tales & Myths, Scary Stories, Action & Adventure, Fantasy","Children's Audiobooks > Fairy Tales, Folk Tales & Myths",Children's Audiobooks,"Fairy Tales, Folk Tales & Myths",10h 43m,,2010-04-20,Brilliance Audio,,4.2,274,,Unabridged Audiobook,English,available,,,,,,,B003EYMTP8,,,"<p>Marshall Seaver is being haunted. In the first installment of this chillingly compelling trilogy, 16-year-old Marshall discovers that something beyond our world is after him. The eerie clues pile up quickly, and when people start dying, it's clear that whatever this is - it's huge. </p> <p>Marshall has no idea what's happening to him, but he's soon convinced that it has something to do with his best friend, Cooper, who's been missing for over a week. Together with Coop's sister, Marsh searches for the truth about what happened to his friend, ultimately uncovering something bigger than he could ever have imagined.</p>","SYLO, Curse of the Boggin, Eragon, Dragonwatch, Awakened, The Lightning Thief, A Testament of Steel, Overlord, Vol. 1 (Light Novel): The Undead King, The Way of Kings, Ranger's Apprentice: Kings of Clonmel, The Amulet of Samarkand: The Bartimaeus Trilogy, Book 1, The Name of the Wind, The Trials of Apollo, Book One: The Hidden Oracle, A Mark of Kings, A Power Renewed, The Girl with the Dragon Tattoo, 14, Steelheart",https://audible.com/pd/B003EYMTP8?ipRedirectOverride=true&overrideBaseCountry=true,https://samples.audible.com/bk/brll/002146/bk_brll_002146_sample.mp3,https://www.audible.com/webplayer?asin=B003EYMTP8,https://m.media-amazon.com/images/I/51opfqirNYL._SL500_.jpg,https://www.goodreads.com/search?q=D.%20J.%20MacHale%20-%20The%20Light
61,"The Maze Runner: Maze Runner, Book 1",The Maze Runner,Maze Runner (book 1),1,"When Thomas wakes up in the lift, the only thing he can remember is his name. He's surrounded by strangers - boys whose memories are also gone....",James Dashner,Mark Deakins,"Children's Audiobooks, Difficult Situations, Friendship, Thrillers & Suspense, Fantasy, Dystopian",Teen & Young Adult > Literature & Fiction,Teen & Young Adult,Literature & Fiction,"10h 50m ",9h 50m left,2009-10-12,Listening Library,,4.3,15769,,Unabridged Audiobook,English,available,,,,,,,B002V8OCCQ,,,"<p>Book one in the blockbuster <i>Maze Runner</i> series that spawned a movie franchise and ushered in a worldwide phenomenon! And don’t miss <i>The Fever Code</i>, the highly-anticipated series conclusion that finally reveals the story of how the maze was built! When Thomas wakes up in the lift, the only thing he can remember is his name. He’s surrounded by strangers - boys whose memories are also gone.&nbsp;&nbsp;</p> <p>Outside the towering stone walls that surround them is a limitless, ever-changing maze. It’s the only way out - and no one’s ever made it through alive. Then a girl arrives. The first girl ever. And the message she delivers is terrifying: Remember. Survive. Run.&nbsp;</p> <p><i>The Maze Runner </i>and <i>Maze Runner: The Scorch Trials</i>, and<i> Maze Runner: The Death Cure</i> all are now major motion pictures featuring the star of MTV's <i>Teen Wolf</i>, Dylan O’Brien; Kaya Scodelario; Aml Ameen; Will Poulter; and Thomas Brodie-Sangster.&nbsp;&nbsp;&nbsp;</p> <p>Also look for James Dashner’s edge-of-your-seat Mortality Doctrine series!&nbsp;&nbsp;</p> <p>Praise for the Maze Runner series:&nbsp;</p> <p>A number one <i>New York Times</i> best-selling series&nbsp;</p> <p>A <i>USA Today</i> best seller&nbsp;</p> <p>A <i>Kirkus Reviews</i> Best Teen Book of the Year&nbsp;</p> <p>An ALA-YASLA Best Fiction for Young Adults Book An ALA-YALSA Quick Pick&nbsp;&nbsp;&nbsp;</p> <p>“[A] mysterious survival saga that passionate fans describe as a fusion of Lord of the Flies, The Hunger Games, and Lost.” (<i>EW</i>)&nbsp;&nbsp;&nbsp;</p> <p>“Wonderful action writing - fast-paced…but smart and well observed.” (<i>Newsday</i>)</p> <p>“[A] nail-biting must-read.” (<i>Seventeen</i>)&nbsp;&nbsp;&nbsp;</p> <p>“Breathless, cinematic action.” (<i>Publishers Weekly</i>)&nbsp;&nbsp;&nbsp;</p> <p>“Heart pounding to the very last moment.” (<i>Kirkus Reviews</i>)&nbsp;&nbsp;&nbsp;</p> <p>“Exclamation-worthy.” (<i>Romantic Times</i>)&nbsp;&nbsp;&nbsp;</p> <p>“James Dashner’s illuminating prequel [<i>The Kill Order</i>] will thrill fans of this Maze Runner [series] and prove just as exciting for readers new to the series.” (<i>Shelf Awareness</i>, starred)&nbsp;</p> <p>“Take a deep breath before you start any James Dashner book.” (<i>Deseret News</i>)&nbsp;</p>","The Scorch Trials, The Lightning Thief, The Hunger Games: Special Edition, The 5th Wave, The Host, Crank Palace, The City of Ember, Daughter of the Deep, Ready Player One, Harry Potter and the Sorcerer's Stone, Book 1, Red Queen, The Eye of the World, Gunner Skale: An Eye of Minds Story, The Darkest Minds, United as One, The 100, A Mutiny in Time, The 13th Reality, Vol. 1",https://audible.com/pd/B002V8OCCQ?ipRedirectOverride=true&overrideBaseCountry=true,https://samples.audible.com/bk/lili/001096/bk_lili_001096_sample.mp3,https://www.audible.com/webplayer?asin=B002V8OCCQ,https://m.media-amazon.com/images/I/61GZlFOqaPL._SL500_.jpg,https://www.goodreads.com/search?q=James%20Dashner%20-%20The%20Maze%20Runner
60,"The Red Pyramid: The Kane Chronicles, Book 1","The Red Pyramid: The Kane Chronicles, Book 1",Kane Chronicles (book 1),1,"Since his mother’s death six years ago, Carter Kane has been living out of a suitcase, traveling the globe with his father, the brilliant Egyptologist Dr. Julius Kane....",Rick Riordan,"Kevin R. Free, Katherine Kellgren",,,,,14h 32m,,,,,,,,,,,,,,,,true,B003G5QBAO,,,,,https://audible.com/pd/B003G5QBAO?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B003G5QBAO,https://m.media-amazon.com/images/I/51Y+FIOJmTL._SL500_.jpg,https://www.goodreads.com/search?q=Rick%20Riordan%20-%20The%20Red%20Pyramid%3A%20The%20Kane%20Chronicles%2C%20Book%201
59,"Incarceron: Incarceron Series, Book 1",Incarceron,Incarceron (book 1),1,"Incarceron is a prison so vast that it contains not only cells, but also metal forests, dilapidated cities, and vast wilderness....",Catherine Fisher,Kim Mai Guest,"Fantasy & Magic, Fantasy",Children's Audiobooks > Science Fiction & Fantasy,Children's Audiobooks,Science Fiction & Fantasy,11h 36m,,2010-02-09,Listening Library,,3.7,462,,Unabridged Audiobook,English,available,,,,,,,B0036LRC1U,,,"<p><i>Incarceron</i> is a prison so vast that it contains not only cells, but also metal forests, dilapidated cities, and vast wilderness. Finn, a 17-year-old prisoner, has no memory of his childhood and is sure that he came from Outside Incarceron. Very few prisoners believe that there is an Outside, however, which makes escape seems impossible.</p> <p>And then Finn finds a crystal key that allows him to communicate with a girl named Claudia. She claims to live Outside - she is the daughter of the warden of Incarceron and is doomed to an arranged marriage. Finn is determined to escape the prison, and Claudia believes she can help him. But they don't realize that there is more to Incarceron than meets the eye. Escape will take their greatest courage and cost more than they know.</p>","Sapphique, Aurora Rising, Eragon, Dragonwatch, Graceling, Relic Master: The Dark City, Book 1, Inkheart, Mister Monday, Theft of Swords, Crossed, The Hunger Games: Special Edition, Pathfinder, Elantris, Anna and the French Kiss, Rot & Ruin, Illuminae, The Final Empire, The Way of Kings",https://audible.com/pd/B0036LRC1U?ipRedirectOverride=true&overrideBaseCountry=true,https://samples.audible.com/bk/lili/001123/bk_lili_001123_sample.mp3,https://www.audible.com/webplayer?asin=B0036LRC1U,https://m.media-amazon.com/images/I/61GzfeoIHrL._SL500_.jpg,https://www.goodreads.com/search?q=Catherine%20Fisher%20-%20Incarceron
58,"Evil Star: The Gatekeepers, Book 2",Evil Star,The Gatekeepers (book 2),2,"When Matt closed Raven's Gate, an ancient portal to the world of evil, he thought the trouble was over....",Anthony Horowitz,Simon Prebble,"Scary Stories, Fantasy & Magic",Children's Audiobooks > Literature & Fiction,Children's Audiobooks,Literature & Fiction,8h 57m,,2009-07-28,Recorded Books,,4.5,156,,Unabridged Audiobook,English,,,,,,,,B002V1O4D0,,,"When Matt closed Raven's Gate, an ancient portal to the world of evil, he thought the trouble was over. But sinister forces are still hot on Matt's trail and will stop at nothing to destroy him. <p>Somehow five children from across the globe must join forces, as the threat of the Old Ones still looms near. Now Matt and the second of the five, Pedro - who speaks no English - must find the second gate in the lost city of the Incas before the evil star rises.</p>","Nightrise, Skeleton Key, A Line to Kill, The House of Silk, Alex Rider, Moonflower Murders, Forever and a Day, Dragonwatch, The Lightning Thief, Eragon, The Dark, Skulduggery Pleasant, The Warrior Heir, Songbird, Nevermoor: The Trials of Morrigan Crow, The High Window, The Passage, The Starless Crown",https://audible.com/pd/B002V1O4D0?ipRedirectOverride=true&overrideBaseCountry=true,https://samples.audible.com/bk/reco/003264/bk_reco_003264_sample.mp3,https://www.audible.com/webplayer?asin=B002V1O4D0,https://m.media-amazon.com/images/I/51DCRS-KjxL._SL500_.jpg,https://www.goodreads.com/search?q=Anthony%20Horowitz%20-%20Evil%20Star
57,"Red Prophet: Tales of Alvin Maker, Book 2",Red Prophet,Tales of Alvin Maker (book 2),2,"In this thrilling sequel to Seventh Son, Alvin Maker summons all his powers to prevent the tragic war between Native Americans and the white settlers of North America....",Orson Scott Card,"Scott Brick, Stephen Hoye, Stefan Rudnicki",Epic,Science Fiction & Fantasy > Fantasy,Science Fiction & Fantasy,Fantasy,"12h 12m ",12h 10m left,2007-03-30,"Blackstone Audio, Inc.",,4.4,2107,,Unabridged Audiobook,English,available,,,,,,,B0036K2EZ0,,,"In this thrilling sequel to <i>Seventh Son</i>, Alvin Maker is awakening to many mysteries: his own strange powers, the magic of the American frontier, and the special virtues of its chosen people, the Native Americans. <p>Alvin has discovered his own unique talent for making things whole again. Now he summons all his powers to prevent the tragic war between Native Americans and the white settlers of North America.</p>","Prentice Alvin, The Last Shadow, Pathfinder, The Memory of Earth, The Lost Gate, Children of the Fleet, Enchantment, Empire: The Empire Duet, Part 1, The Worthing Saga, The Hanged Man, Treason, Lost and Found, Lost Boys, The Swarm, Duplex, The Eye of the World, Sunreach, The Widow of the South",https://audible.com/pd/B0036K2EZ0?ipRedirectOverride=true&overrideBaseCountry=true,https://samples.audible.com/bk/blak/002168/bk_blak_002168_sample.mp3,https://www.audible.com/webplayer?asin=B0036K2EZ0,https://m.media-amazon.com/images/I/51ViV-b8GiL._SL500_.jpg,https://www.goodreads.com/search?q=Orson%20Scott%20Card%20-%20Red%20Prophet
56,"Raven's Gate: The Gatekeepers, Book 1",Raven's Gate,The Gatekeepers (book 1),1,"Matt is being punished for a crime he saw, but didn't commit....",Anthony Horowitz,Simon Prebble,,,,,6h 50m,,2005-10-13,Recorded Books,,4.2,359,,Unabridged Audiobook,English,available,,,,,,,B002V1C05O,,,"Matt is being punished for a crime he saw, but didn't commit. Instead of being locked up, he is being sent to the middle of nowhere to live with a new foster mom, as part of a government scheme called The Leaf Project. But Matt's new home provides anything but peace and quiet. His new guardian is involved in very sinister things, and the whole town seems to be on her side. Everybody who tries to help Matt winds up disappearing, or dead. The truth is much bigger than Matt or the town, but Matt is the only person who can stop the ultimate evil from being unleashed.","Infinity Blade: Awakening, Then There Were Nun, Stormbreaker, Binary, A Line to Kill, The House of Silk, Moonflower Murders, Nightshades, Grave Descend, Arc, Slapstick, Harry Potter and the Sorcerer's Stone, Book 1, An Occupied Grave, Casino Royale, The Final Empire, Murder on the Ballarat Train, The Dispatcher, Steelheart",https://audible.com/pd/B002V1C05O?ipRedirectOverride=true&overrideBaseCountry=true,https://samples.audible.com/bk/reco/000704/bk_reco_000704_sample.mp3,https://www.audible.com/webplayer?asin=B002V1C05O,https://m.media-amazon.com/images/I/417PMz5cHtL._SL500_.jpg,https://www.goodreads.com/search?q=Anthony%20Horowitz%20-%20Raven's%20Gate
55,"Simon Bloom, The Octopus Effect","Simon Bloom, The Octopus Effect",,,Simon and company must enter the mysterious undersea realm of the Order of Biology to find Sirabetta before she can restore her powers....,Michael Reisman,Nicholas Hormann,"Action & Adventure, Fantasy",Children's Audiobooks > Science Fiction & Fantasy,Children's Audiobooks,Science Fiction & Fantasy,9h 26m,,2009-08-13,Listening Library,,4.5,24,,Unabridged Audiobook,English,available,,,,,,,B002V1CC20,,,"In <i>Simon Bloom, The Gravity Keeper</i>, Simon Bloom and his friends used the Book of Physics to narrowly defeat villainess Sirabetta. Now Simon's nemesis, stuck as a helpless 13-year-old, wants revenge. <p>In this exciting sequel, Simon and company must enter the mysterious undersea realm of the Order of Biology to find Sirabetta before she can restore her powers. Aided by old allies and some new ones, the kids struggle with fierce beasts, dangerous enemies, and their own evolving abilities.</p> <p>Blending humor, suspense, and science - and throwing new octopus powers into the mix - Michael Reisman brings us another outstandingly original adventure.</p>","He Who Fights with Monsters: A LitRPG Adventure, Establish, The Outcasts, The Trials of Apollo, Book One: The Hidden Oracle, Uglies, Elementals: The Complete Series, Born in Fire, Pawn, The Cursed Codex, Above World, Weird Theology, Maximum Ride, Alien Zookeeper's Abduction: A Sci-Fi Alien Abduction Romance, Island of Fog, Book 1, The Prince Warriors, InterWorld, Conrad Edison Box Set: Books 1-3, MAX",https://audible.com/pd/B002V1CC20?ipRedirectOverride=true&overrideBaseCountry=true,https://samples.audible.com/bk/lili/001071/bk_lili_001071_sample.mp3,https://www.audible.com/webplayer?asin=B002V1CC20,https://m.media-amazon.com/images/I/515C7f92SEL._SL500_.jpg,https://www.goodreads.com/search?q=Michael%20Reisman%20-%20Simon%20Bloom%2C%20The%20Octopus%20Effect
54,Theodosia and the Serpents of Chaos,Theodosia and the Serpents of Chaos,,,Theodosia Throckmorton has her hands full at the Museum of Legends and Antiquities in London....,R. L. LaFevers,Charlotte Parry,"Animals, Action & Adventure, Cats, Children's Audiobooks, Animal Fiction, Family Life, Ancient Civilizations, Humorous Fiction, Mysteries",Children's Audiobooks > Action & Adventure,Children's Audiobooks,Action & Adventure,7h 53m,,2009-12-23,Audible Studios,,4.5,390,,Unabridged Audiobook,English,available,,,,,,,B0031Q7PJ4,,,"Theodosia Throckmorton has her hands full at the Museum of Legends and Antiquities in London. Her father may be head curator, but it is Theo and only Theo who is able to see all the black magic and ancient curses that still cling to the artifacts in the museum. Sneaking behind her fathers back, Theo uses old, nearly forgotten Egyptian magic to remove the curses and protect her father and the rest of the museum employees from the ancient, sinister forces that lurk in the museums dark hallways.","Theodosia and the Staff of Osiris, Theodosia and the Eyes of Horus, Nadia Knox and the Eye of Zinnia, The Secret Keepers, Witch's Boy, Aru Shah and the End of Time, How to Train Your Dragon, The Wee Free Men, The Creature of the Pines, Harry Potter and the Sorcerer's Stone, Book 1, Wishtree, The Hadley Academy for the Improbably Gifted, The Darkling Bride: A Novel, Secret of McKinley Mansion, The Crooked Sixpence, Six of Crows, A Wrinkle in Time, The Golden Compass",https://audible.com/pd/B0031Q7PJ4?ipRedirectOverride=true&overrideBaseCountry=true,https://samples.audible.com/bk/adbl/001715/bk_adbl_001715_sample.mp3,https://www.audible.com/webplayer?asin=B0031Q7PJ4,https://m.media-amazon.com/images/I/51x0fa+hz9L._SL500_.jpg,https://www.goodreads.com/search?q=R.%20L.%20LaFevers%20-%20Theodosia%20and%20the%20Serpents%20of%20Chaos
53,"Simon Bloom, the Gravity Keeper","Simon Bloom, the Gravity Keeper",,,"Sixth-grader Simon Bloom has found the Teacher's Edition of Physics, a magical reference book containing the very formulas that control the laws that govern the universe....",Michael Reisman,Nicholas Hormann,"Humorous Fiction, Action & Adventure",Children's Audiobooks > Literature & Fiction,Children's Audiobooks,Literature & Fiction,7h 21m,,2008-09-09,Listening Library,,4.5,41,,Unabridged Audiobook,English,available,,,,,,,B002V8KUJA,,,"Ordinary sixth-grader Simon Bloom has just made the biggest discovery since gravity - and it literally fell into his lap. Or onto his head, anyway. You see, Simon has found the Teacher's Edition of Physics, a magical reference book containing the very formulas that control the laws that govern the universe! By reciting the formulas out loud, he's able to do the impossible - like reverse the force of gravity to float weightlessly, and reduce friction to zoom across any surface! <p>But a book that powerful isn't safe with Simon for long. Before he knows it, he is being pursued by evil forces bent on gaining control of the formulas. And they'll do anything to retrieve them. Now, Simon and his friends must use their wits and the magic of science in a galactic battle for the book, and the future of the universe, in this funny, fast-paced science fiction adventure from first-time author Michael Reisman.</p>","Number the Stars, The Talking Earth, Rocket Boys, The Christmas Pig, Where the Mountain Meets the Moon, 90 Miles to Havana, The Afterlife Academy, Keeper of the Lost Cities, The Candy Shop War, The Prince Warriors, The Peculiar Children of Bus 13: Book 1: The New Girl, The Sidekicks Initiative: A Comedy Superhero Adventure, Going Wild, The 13th Reality, Vol. 1, Dark Is Her Nature, Joshua Dread, The Cursed Codex, Black Panther",https://audible.com/pd/B002V8KUJA?ipRedirectOverride=true&overrideBaseCountry=true,https://samples.audible.com/bk/lili/000792/bk_lili_000792_sample.mp3,https://www.audible.com/webplayer?asin=B002V8KUJA,https://m.media-amazon.com/images/I/51m6ssl+6fL._SL500_.jpg,https://www.goodreads.com/search?q=Michael%20Reisman%20-%20Simon%20Bloom%2C%20the%20Gravity%20Keeper
